ID,solution
7945735584a3297121c4f5ae0de8ecd1,8778.178406101844
85cb958e8b9d583575cd9cb93e389226,4302.157592533026
2d4e8cd3947525a12ff16af520beefb9,2496.5331227132438
24cf317a1494a016a018d9f5cd183639,2157.111453382428
370babaf32dc82a6a64bf5b71a3434ed,2532.3852227821767
cd13f2d62720d6d43610ec777e7a213b,9191.190105153588
90db7190edad6a69e6c27fd4fba364ee,1119.3009900316931
a89155c178d0f609dc51d218ee31fbd3,3698.6308978422085
3367409f1e660b2cfa2042a5b8f09ebe,4743.8964640461345
6ba01ec35aa020a57e82bd6e004afae6,10838.5140676961
524874f6868038675014315eb321467b,9204.137619179772
1a894090496d6c338e16d1c45339acb7,5672.009922145201
b378a1d00f2012582e6242ca081a62d0,2757.1177052680905
13cb889f8103fcf11fae5cb4d2a8b2b2,1080.3033226367572
18786902bccc6b710b42ea25e5240ba4,1080.3033226367572
659dcb6afe21ab266e0a8b2c40d33603,10838.5140676961
bf136f5b33e00b7a30611d558d0083bc,5709.006286108127
0f21cad710d772c31750b6d983c32595,1276.5422611149165
3ffafc2dbbab7d9f3a9d6bf5cd736e4f,5218.398068990865
0fc217fdb0cecc0db3dbf26eedf62ebb,2670.6664051670714
5de116a38a083904cf7426a78de64b31,5807.888428479031
f1229928c5f9cb5545c3c59f914498a5,4772.837777540425
1dbe397a412a195dbe69c52397afdcf2,4562.7769987723095
c6cf03a55b827f3889ef402270086e70,9282.077298916603
3df196725791c122106382aa97656590,1860.0897192843734
1b99d60fcb69a7428174f300589dbe5a,3698.6308978422085
2d5c58f7da2994f32fbe010b204d7b26,4636.018648046569
dcfa78fbaf6a1d0e1a70a70be404f274,6321.926929110133
2fa76b82efe819f9593e486291deefe1,5709.006286108127
14b84bb635bf5f6861f9c80d4c54e61b,5234.982295124868
c984841f3717df081ad6845344226ee1,2670.6664051670714
71c20c468d12dba26b1362f31fe7ed07,13703.565618294338
4aa789b03ea03aa449d7cde822490198,9191.190105153588
b6afc0c26cc4c1f9d2d1be37e2500cdf,3698.6308978422085
5489d08564afe2c280b1906bbc0baa6d,1666.4335862792504
59b4a5344ef589199476febd8722dc3e,5749.291665227942
3c193cc642a3b5c34a01aa0ecec2269c,1475.3619432948121
fb3a960fe446fe1e254d989e8659ddfc,2492.648098806682
132f10a6f1fa64dd472320d64fdcfe65,1860.0897192843734
88d0a4dde6b17b3f97b64c2cb70d3aa2,2496.5331227132438
04051bf0f6db65566782719ec3c03b54,5406.570801071558
1156eda732c609364fd6d0cf7a19ea1b,2492.648098806682
4e86af66edd0951a7ca48b5ce96f8588,1689.0791285475423
ae94d98f709301e21c8e3bc1464e241d,10838.5140676961
06b9a0b9d85e0a9b9d91e113ef9f33ac,5807.888428479031
3ccb384f91fea8b667de84f6ca8f1898,2494.2031803403625
d726d412d8fc60f11b503461bfcf557b,5749.291665227942
46dc365f50ab35b5e0923711c4b8c996,9191.190105153588
9406f261987e178c364ba63c702a6781,5434.459234665934
91118c8e70fb519bc39670ed4738c371,4918.1909245486795
d249a1def3dc27b76d31fd6fcb05eefb,1311.7260717607421
e11d0cf2518ea1d50e2096a77b06710b,2775.4176656375103
f494c202d78a3b26e2583a7afb39c635,11003.82331273605
8f56aae005815a71bd71f5b6cbfad627,4636.018648046569
15fc7e90e3b0fca9be968d92b0fd5ad5,4772.837777540425
2376abddf134de69b23ebebe3766b66f,1528.824471167721
4bed111caec7acd604a453471850f0b6,2757.1177052680905
f2ecf34daa591a7179f0bfb7952f36e1,9204.137619179772
6b7ae114e7bb0ef32f51002e41c7eb12,3415.365752404156
9b0c1a059b2237cc30d940253f185170,8250.536142558169
0f8fa7a1c54e2a1f708e693b47f00863,13702.99936183269
ba368d7cc49395495399d2d3833d6b07,5807.888428479031
96a94bcb9674709f14c9c643913b34ef,2494.2031803403625
a01f2802fe06db51cfa82409e01dcfdb,8250.536142558169
92697a0a400bc04483569599935a663c,5422.015912464471
93876b2e0251ac5abb933e038c540447,7501.985324805372
d5e12426205b9e0087f151edd48e6dbb,2424.713658455524
5e08b693c35239e73616e52ff896bd83,4999.127588252944
299d1a017a35e91e8c600e4a56cc4c77,2496.5331227132438
00045b378f2f446e3f791688e6f9310d,1080.3033226367572
65d684d7bfa59c25efb5abf8b31078ef,1860.0897192843734
e90af4a35bdfbc443f47f3558b5b5599,13703.565618294338
013a861dec9d67f72e8d3698c829902d,3415.365752404156
b9d4a60f49751928e0675c6b19df07f2,3506.834135507949
76fa302a3f0013af36ac2f6e30b2d412,5749.291665227942
5dc6ff7d62a35030463ec643f6b66aba,4355.353405753827
6092c3b9eee34fb4aa48a124e8b032da,973.148626379669
796e41a4c4335eb1320912d29c034d2b,2395.4825205906086
c073cb912e3a2d61e0a5489fa704de26,1689.0791285475423
1c4a78069a98083ecdfc5d42ee8d6db5,5406.570801071558
6a9b994d1fad84ef1612b20feec84561,13703.565618294338
a540faba111334a665874e712bd1b127,1080.3033226367572
ea3b1aa904f57015219904fac5c4f708,9330.619262826798
94202959d9702fa9ee495a86c9cd5f4b,1666.4335862792504
021f9fe1dd513a5a6ea0b20ea003ab52,5672.009922145201
a75ade423a14f318c36898f83470b451,1528.824471167721
65f0d18b2045354ebd3402b3addb690c,8778.178406101844
6ee3892fc712904f233af4f6682376e7,2487.531392956677
9790e1c4cc426171c2b316337160ad32,1004.5018572625432
